input_text,target_text
"Artículo 1755;-19 - En los contratos se pueden hacer estipulaciones en favor de tercero de acuerdo con lo siguiente: el tercero se hace adquirir a éste, salvo pacto en contrario, el derecho de requerir del promitente la prestación a que se ha obligado.;","string beneficiario = ""señala tercero como beneficiario frente"";"" string noPactoContrarioBeneficiario = ""no pacta en contrario respecto de la estipulación a favor de tercero"";"" string beneficioTercero = ""beneficia al tercero frente"";"""
"Artículo 1755;-20 - En los contratos se pueden hacer estipulaciones en favor de tercero de acuerdo con lo siguiente: el tercero se hace adquirir a éste, salvo pacto en contrario, el derecho de demandar del promitente la prestación a que se ha obligado.;","string beneficiario = ""señala tercero como beneficiario frente"";"" string noPactoContrarioBeneficiario = ""no pacta en contrario respecto de la estipulación a favor de tercero"";"" string beneficioTercero = ""beneficia al tercero frente"";"""
"Artículo 1758; - La estipulación puede ser revocada mientras que el tercero no haya manifestado su voluntad de querer aprovecharla. En tal caso, o cuando el tercero rehúse la prestación estipulada a su favor, el derecho se considera como no nacido.;","string noManifiestaOferta = ""no manifieste voluntad de aprovechar oferta"";"" string rechazaOferta = ""rechace la oferta"";"""
"Artículo 1758;-1 - La estipulación es factible que sea revocada mientras que el tercero no haya manifestado su voluntad de querer aprovecharla. En tal caso, o cuando el tercero rehúse la prestación estipulada a su favor, el derecho se considera como no nacido.;","string noManifiestaOferta = ""no manifieste voluntad de aprovechar oferta"";"" string rechazaOferta = ""rechace la oferta"";"""
"Artículo 1758;-2 - La estipulación es posible que sea revocada mientras que el tercero no haya manifestado su voluntad de querer aprovecharla. En tal caso, o cuando el tercero rehúse la prestación estipulada a su favor, el derecho se considera como no nacido.;","string noManifiestaOferta = ""no manifieste voluntad de aprovechar oferta"";"" string rechazaOferta = ""rechace la oferta"";"""
"Artículo 1758;-3 - La estipulación podría ser revocada mientras que el tercero no haya manifestado su voluntad de querer aprovecharla. En tal caso, o cuando el tercero rehúse la prestación estipulada a su favor, el derecho se considera como no nacido.;","string noManifiestaOferta = ""no manifieste voluntad de aprovechar oferta"";"" string rechazaOferta = ""rechace la oferta"";"""
"Artículo 1758;-4 - La estipulación es factible que sea revocada mientras que el tercero no haya manifestado su voluntad de querer aprovecharla. En tal caso, o cuando el tercero rehúse la prestación estipulada a su favor, el derecho se considera como no nacido.;","string noManifiestaOferta = ""no manifieste voluntad de aprovechar oferta"";"" string rechazaOferta = ""rechace la oferta"";"""
"Artículo 1758;-5 - La estipulación existe la posibilidad de que sea revocada mientras que el tercero no haya manifestado su voluntad de querer aprovecharla. En tal caso, o cuando el tercero rehúse la prestación estipulada a su favor, el derecho se considera como no nacido.;","string noManifiestaOferta = ""no manifieste voluntad de aprovechar oferta"";"" string rechazaOferta = ""rechace la oferta"";"""
"Artículo 1758;-6 - La estipulación es viable que revocada mientras que el tercero no haya manifestado su voluntad de querer aprovecharla. En tal caso, o cuando el tercero rehúse la prestación estipulada a su favor, el derecho se considera como no nacido.;","string noManifiestaOferta = ""no manifieste voluntad de aprovechar oferta"";"" string rechazaOferta = ""rechace la oferta"";"""
"Artículo 1758;-7 - La estipulación tiene la posibilidad de ser revocada mientras que el tercero no haya manifestado su voluntad de querer aprovecharla. En tal caso, o cuando el tercero rehúse la prestación estipulada a su favor, el derecho se considera como no nacido.;","string noManifiestaOferta = ""no manifieste voluntad de aprovechar oferta"";"" string rechazaOferta = ""rechace la oferta"";"""
"Artículo 1758;-8 - La estipulación podría ser revocada mientras que el tercero no haya manifestado su voluntad de querer aprovecharla. En tal caso, o cuando el tercero rehúse la prestación estipulada a su favor, el derecho se considera como no nacido.;","string noManifiestaOferta = ""no manifieste voluntad de aprovechar oferta"";"" string rechazaOferta = ""rechace la oferta"";"""
"Artículo 1758;-9 - La estipulación tiene la posibilidad de ser revocada mientras que el tercero no haya manifestado su voluntad de querer aprovecharla. En tal caso, o cuando el tercero rehúse la prestación estipulada a su favor, el derecho se considera como no nacido.;","string noManifiestaOferta = ""no manifieste voluntad de aprovechar oferta"";"" string rechazaOferta = ""rechace la oferta"";"""
"Artículo 1758;-10 - La estipulación es viable que revocada mientras que el tercero no haya manifestado su voluntad de querer aprovecharla. En tal caso, o cuando el tercero rehúse la prestación estipulada a su favor, el derecho se considera como no nacido.;","string noManifiestaOferta = ""no manifieste voluntad de aprovechar oferta"";"" string rechazaOferta = ""rechace la oferta"";"""
"Artículo 1758;-11 - La estipulación tiene la posibilidad de ser revocada mientras que el tercero no haya manifestado su voluntad de querer aprovecharla. En tal caso, o cuando el tercero rehúse la prestación estipulada a su favor, el derecho se considera como no nacido.;","string noManifiestaOferta = ""no manifieste voluntad de aprovechar oferta"";"" string rechazaOferta = ""rechace la oferta"";"""
"Artículo 1758;-12 - La estipulación podría ser revocada mientras que el tercero no haya manifestado su voluntad de querer aprovecharla. En tal caso, o cuando el tercero rehúse la prestación estipulada a su favor, el derecho se considera como no nacido.;","string noManifiestaOferta = ""no manifieste voluntad de aprovechar oferta"";"" string rechazaOferta = ""rechace la oferta"";"""
"Artículo 1758;-13 - La estipulación es posible que sea revocada mientras que el tercero no haya manifestado su voluntad de querer aprovecharla. En tal caso, o cuando el tercero rehúse la prestación estipulada a su favor, el derecho se considera como no nacido.;","string noManifiestaOferta = ""no manifieste voluntad de aprovechar oferta"";"" string rechazaOferta = ""rechace la oferta"";"""
"Artículo 1758;-14 - La estipulación tiene la posibilidad de ser revocada mientras que el tercero no haya manifestado su voluntad de querer aprovecharla. En tal caso, o cuando el tercero rehúse la prestación estipulada a su favor, el derecho se considera como no nacido.;","string noManifiestaOferta = ""no manifieste voluntad de aprovechar oferta"";"" string rechazaOferta = ""rechace la oferta"";"""
"Artículo 1758;-15 - La estipulación es viable que revocada mientras que el tercero no haya manifestado su voluntad de querer aprovecharla. En tal caso, o cuando el tercero rehúse la prestación estipulada a su favor, el derecho se considera como no nacido.;","string noManifiestaOferta = ""no manifieste voluntad de aprovechar oferta"";"" string rechazaOferta = ""rechace la oferta"";"""
"Artículo 1758;-16 - La estipulación es factible que sea revocada mientras que el tercero no haya manifestado su voluntad de querer aprovecharla. En tal caso, o cuando el tercero rehúse la prestación estipulada a su favor, el derecho se considera como no nacido.;","string noManifiestaOferta = ""no manifieste voluntad de aprovechar oferta"";"" string rechazaOferta = ""rechace la oferta"";"""
"Artículo 1758;-17 - La estipulación es posible que sea revocada mientras que el tercero no haya manifestado su voluntad de querer aprovecharla. En tal caso, o cuando el tercero rehúse la prestación estipulada a su favor, el derecho se considera como no nacido.;","string noManifiestaOferta = ""no manifieste voluntad de aprovechar oferta"";"" string rechazaOferta = ""rechace la oferta"";"""
"Artículo 1758;-18 - La estipulación existe la posibilidad de que sea revocada mientras que el tercero no haya manifestado su voluntad de querer aprovecharla. En tal caso, o cuando el tercero rehúse la prestación estipulada a su favor, el derecho se considera como no nacido.;","string noManifiestaOferta = ""no manifieste voluntad de aprovechar oferta"";"" string rechazaOferta = ""rechace la oferta"";"""
"Artículo 1758;-19 - La estipulación es posible que sea revocada mientras que el tercero no haya manifestado su voluntad de querer aprovecharla. En tal caso, o cuando el tercero rehúse la prestación estipulada a su favor, el derecho se considera como no nacido.;","string noManifiestaOferta = ""no manifieste voluntad de aprovechar oferta"";"" string rechazaOferta = ""rechace la oferta"";"""
"Artículo 1758;-20 - La estipulación existe la posibilidad de que sea revocada mientras que el tercero no haya manifestado su voluntad de querer aprovecharla. En tal caso, o cuando el tercero rehúse la prestación estipulada a su favor, el derecho se considera como no nacido.;","string noManifiestaOferta = ""no manifieste voluntad de aprovechar oferta"";"" string rechazaOferta = ""rechace la oferta"";"""
"Artículo 1759; - El promitente podrá, salvo pacto en contrario, oponer al tercero las excepciones derivadas del contrato.;","string oponerExcepciones = ""oponer al tercero las excepciones hechas frente"";"""
"Artículo 2258 - El mutuo es un contrato por el cual el mutuante se obliga a transferir la propiedad de una suma de dinero o de otras fungibles al mutuario, quien se obliga a devolver otro tanto de la misma especie y calidad.","string transferirPropiedadDinero = ""transfiera la propiedad de una suma de dinero"";"" string devolverOtroTanto = ""devuelva otro tanto de la misma especie y calidad"";"""
"Artículo 2258-1 - El mutuo es un contrato por el cual el mutuante se obliga a desplazar la propiedad de una suma de dinero o de otras fungibles al mutuario, quien se obliga a devolver otro tanto de la misma especie y calidad.","string transferirPropiedadDinero = ""transfiera la propiedad de una suma de dinero"";"" string devolverOtroTanto = ""devuelva otro tanto de la misma especie y calidad"";"""
"Artículo 2258-2 - El mutuo es un contrato por el cual el mutuante se obliga a traspasar la propiedad de una suma de dinero o de otras fungibles al mutuario, quien se obliga a devolver otro tanto de la misma especie y calidad.","string transferirPropiedadDinero = ""transfiera la propiedad de una suma de dinero"";"" string devolverOtroTanto = ""devuelva otro tanto de la misma especie y calidad"";"""
"Artículo 2258-3 - El mutuo es un contrato por el cual el mutuante se obliga a transmitir la propiedad de una suma de dinero o de otras fungibles al mutuario, quien se obliga a devolver otro tanto de la misma especie y calidad.","string transferirPropiedadDinero = ""transfiera la propiedad de una suma de dinero"";"" string devolverOtroTanto = ""devuelva otro tanto de la misma especie y calidad"";"""
"Artículo 2258-4 - El mutuo es un contrato por el cual el mutuante se obliga a transmitir la propiedad de una suma de dinero o de otras fungibles al mutuario, quien se obliga a devolver otro tanto de la misma especie y calidad.","string transferirPropiedadDinero = ""transfiera la propiedad de una suma de dinero"";"" string devolverOtroTanto = ""devuelva otro tanto de la misma especie y calidad"";"""
"Artículo 2258-5 - El mutuo es un contrato por el cual el mutuante se obliga a desplazar la propiedad de una suma de dinero o de otras fungibles al mutuario, quien se obliga a devolver otro tanto de la misma especie y calidad.","string transferirPropiedadDinero = ""transfiera la propiedad de una suma de dinero"";"" string devolverOtroTanto = ""devuelva otro tanto de la misma especie y calidad"";"""
"Artículo 2258-6 - El mutuo es un contrato por el cual el mutuante se obliga a desplazar la propiedad de una suma de dinero o de otras fungibles al mutuario, quien se obliga a devolver otro tanto de la misma especie y calidad.","string transferirPropiedadDinero = ""transfiera la propiedad de una suma de dinero"";"" string devolverOtroTanto = ""devuelva otro tanto de la misma especie y calidad"";"""
"Artículo 2258-7 - El mutuo es un contrato por el cual el mutuante se obliga a traspasar la propiedad de una suma de dinero o de otras fungibles al mutuario, quien se obliga a devolver otro tanto de la misma especie y calidad.","string transferirPropiedadDinero = ""transfiera la propiedad de una suma de dinero"";"" string devolverOtroTanto = ""devuelva otro tanto de la misma especie y calidad"";"""
"Artículo 2258-8 - El mutuo es un contrato por el cual el mutuante se obliga a transmitir la propiedad de una suma de dinero o de otras fungibles al mutuario, quien se obliga a devolver otro tanto de la misma especie y calidad.","string transferirPropiedadDinero = ""transfiera la propiedad de una suma de dinero"";"" string devolverOtroTanto = ""devuelva otro tanto de la misma especie y calidad"";"""
"Artículo 2258-9 - El mutuo es un contrato por el cual el mutuante se obliga a transmitir la propiedad de una suma de dinero o de otras fungibles al mutuario, quien se obliga a devolver otro tanto de la misma especie y calidad.","string transferirPropiedadDinero = ""transfiera la propiedad de una suma de dinero"";"" string devolverOtroTanto = ""devuelva otro tanto de la misma especie y calidad"";"""
"Artículo 2258-10 - El mutuo es un contrato por el cual el mutuante se obliga a transmitir la propiedad de una suma de dinero o de otras fungibles al mutuario, quien se obliga a devolver otro tanto de la misma especie y calidad.","string transferirPropiedadDinero = ""transfiera la propiedad de una suma de dinero"";"" string devolverOtroTanto = ""devuelva otro tanto de la misma especie y calidad"";"""
"Artículo 2258-11 - El mutuo es un contrato por el cual el mutuante se obliga a ceder la propiedad de una suma de dinero o de otras fungibles al mutuario, quien se obliga a devolver otro tanto de la misma especie y calidad.","string transferirPropiedadDinero = ""transfiera la propiedad de una suma de dinero"";"" string devolverOtroTanto = ""devuelva otro tanto de la misma especie y calidad"";"""
"Artículo 2258-12 - El mutuo es un contrato por el cual el mutuante se obliga a transmitir la propiedad de una suma de dinero o de otras fungibles al mutuario, quien se obliga a devolver otro tanto de la misma especie y calidad.","string transferirPropiedadDinero = ""transfiera la propiedad de una suma de dinero"";"" string devolverOtroTanto = ""devuelva otro tanto de la misma especie y calidad"";"""
"Artículo 2258-13 - El mutuo es un contrato por el cual el mutuante se obliga a ceder la propiedad de una suma de dinero o de otras fungibles al mutuario, quien se obliga a devolver otro tanto de la misma especie y calidad.","string transferirPropiedadDinero = ""transfiera la propiedad de una suma de dinero"";"" string devolverOtroTanto = ""devuelva otro tanto de la misma especie y calidad"";"""
"Artículo 2258-14 - El mutuo es un contrato por el cual el mutuante se obliga a traspasar la propiedad de una suma de dinero o de otras fungibles al mutuario, quien se obliga a devolver otro tanto de la misma especie y calidad.","string transferirPropiedadDinero = ""transfiera la propiedad de una suma de dinero"";"" string devolverOtroTanto = ""devuelva otro tanto de la misma especie y calidad"";"""
"Artículo 2258-15 - El mutuo es un contrato por el cual el mutuante se obliga a transmitir la propiedad de una suma de dinero o de otras fungibles al mutuario, quien se obliga a devolver otro tanto de la misma especie y calidad.","string transferirPropiedadDinero = ""transfiera la propiedad de una suma de dinero"";"" string devolverOtroTanto = ""devuelva otro tanto de la misma especie y calidad"";"""
"Artículo 2258-16 - El mutuo es un contrato por el cual el mutuante se obliga a transmitir la propiedad de una suma de dinero o de otras fungibles al mutuario, quien se obliga a devolver otro tanto de la misma especie y calidad.","string transferirPropiedadDinero = ""transfiera la propiedad de una suma de dinero"";"" string devolverOtroTanto = ""devuelva otro tanto de la misma especie y calidad"";"""
"Artículo 2258-17 - El mutuo es un contrato por el cual el mutuante se obliga a desplazar la propiedad de una suma de dinero o de otras fungibles al mutuario, quien se obliga a devolver otro tanto de la misma especie y calidad.","string transferirPropiedadDinero = ""transfiera la propiedad de una suma de dinero"";"" string devolverOtroTanto = ""devuelva otro tanto de la misma especie y calidad"";"""
"Artículo 2258-18 - El mutuo es un contrato por el cual el mutuante se obliga a desplazar la propiedad de una suma de dinero o de otras fungibles al mutuario, quien se obliga a devolver otro tanto de la misma especie y calidad.","string transferirPropiedadDinero = ""transfiera la propiedad de una suma de dinero"";"" string devolverOtroTanto = ""devuelva otro tanto de la misma especie y calidad"";"""
"Artículo 2258-19 - El mutuo es un contrato por el cual el mutuante se obliga a traspasar la propiedad de una suma de dinero o de otras fungibles al mutuario, quien se obliga a devolver otro tanto de la misma especie y calidad.","string transferirPropiedadDinero = ""transfiera la propiedad de una suma de dinero"";"" string devolverOtroTanto = ""devuelva otro tanto de la misma especie y calidad"";"""
"Artículo 2258-20 - El mutuo es un contrato por el cual el mutuante se obliga a transmitir la propiedad de una suma de dinero o de otras fungibles al mutuario, quien se obliga a devolver otro tanto de la misma especie y calidad.","string transferirPropiedadDinero = ""transfiera la propiedad de una suma de dinero"";"" string devolverOtroTanto = ""devuelva otro tanto de la misma especie y calidad"";"""
"Artículo 2259 - Si en el contrato no se ha fijado plazo para la devolución de lo prestado, se observarán las reglas siguientes: I. Si el mutuario fuere labrador y el préstamo consistiere en cereales u otros productos del campo, la restitución se hará en la siguiente cosecha de los mismos o semejantes frutos o productos.","string noFijePlazo = ""no fije plazo para lo devolución de lo prestado"";"" string prestamoCereales = ""preste cereales u otros productos del campo"";"" string restitucionSiguienteCosecha = ""restituya el prestamo en la siguiente cosecha de mismos o semejantes productos"";"""
"Artículo 2261 - Cuando no se ha señalado lugar, se observarán las reglas siguientes: I. La cosa prestada se entregará en el lugar donde se encuentre. II La restitución se hará si el préstamo consiste en efectos, en el lugar donde se recibieron. Si consiste en dinero, en el domicilio del deudor.","string noSeñale = ""no señale el lugar de restitución"";"" string entregarDondeEncuentre = ""entregue la cosa prestada donde se encuentre"";"" string entregarDondeRecibio = ""entregue la cosa donde se recibió"";"" string entregarDomicilioDeudor = ""entregue la cosa en el domicilio del deudor"";"" string prestamoConsisteEfectos = ""pacte el préstamo en efectos"";"" string prestamoConsisteDinero = ""pacte el préstamo en dinero"";"""
"Artículo 436 - Los que ejercen la patria potestad no podrán celebrar contratos de arrendamiento por más de cinco años, ni recibir la renta anticipada por más de dos años.","string patriaPotestad = ""ejerce la patria potestad frente"";"" string pagoDosAnos = ""paga dos años por adelantado"";"" string arrendamientoCincoAnos = ""arrienda por más de cinco años"";"""
"Artículo 436-1 - Los que ejercen la patria potestad no podrán celebrar contratos de arrendamiento por más de cinco años, ni aceptar la renta anticipada por más de dos años.","string patriaPotestad = ""ejerce la patria potestad frente"";"" string pagoDosAnos = ""paga dos años por adelantado"";"" string arrendamientoCincoAnos = ""arrienda por más de cinco años"";"""
"Artículo 436-2 - Los que ejercen la patria potestad no podrán celebrar contratos de arrendamiento por más de cinco años, ni adquirir la renta anticipada por más de dos años.","string patriaPotestad = ""ejerce la patria potestad frente"";"" string pagoDosAnos = ""paga dos años por adelantado"";"" string arrendamientoCincoAnos = ""arrienda por más de cinco años"";"""
"Artículo 436-3 - Los que ejercen la patria potestad no podrán celebrar contratos de arrendamiento por más de cinco años, ni tomar la renta anticipada por más de dos años.","string patriaPotestad = ""ejerce la patria potestad frente"";"" string pagoDosAnos = ""paga dos años por adelantado"";"" string arrendamientoCincoAnos = ""arrienda por más de cinco años"";"""
"Artículo 436-4 - Los que ejercen la patria potestad no podrán celebrar contratos de arrendamiento por más de cinco años, ni tomar la renta anticipada por más de dos años.","string patriaPotestad = ""ejerce la patria potestad frente"";"" string pagoDosAnos = ""paga dos años por adelantado"";"" string arrendamientoCincoAnos = ""arrienda por más de cinco años"";"""
"Artículo 436-5 - Los que ejercen la patria potestad no podrán celebrar contratos de arrendamiento por más de cinco años, ni tomar la renta anticipada por más de dos años.","string patriaPotestad = ""ejerce la patria potestad frente"";"" string pagoDosAnos = ""paga dos años por adelantado"";"" string arrendamientoCincoAnos = ""arrienda por más de cinco años"";"""
"Artículo 436-6 - Los que ejercen la patria potestad no podrán celebrar contratos de arrendamiento por más de cinco años, ni obtener la renta anticipada por más de dos años.","string patriaPotestad = ""ejerce la patria potestad frente"";"" string pagoDosAnos = ""paga dos años por adelantado"";"" string arrendamientoCincoAnos = ""arrienda por más de cinco años"";"""
"Artículo 436-7 - Los que ejercen la patria potestad no podrán celebrar contratos de arrendamiento por más de cinco años, ni adquirir la renta anticipada por más de dos años.","string patriaPotestad = ""ejerce la patria potestad frente"";"" string pagoDosAnos = ""paga dos años por adelantado"";"" string arrendamientoCincoAnos = ""arrienda por más de cinco años"";"""
"Artículo 436-8 - Los que ejercen la patria potestad no podrán celebrar contratos de arrendamiento por más de cinco años, ni obtener la renta anticipada por más de dos años.","string patriaPotestad = ""ejerce la patria potestad frente"";"" string pagoDosAnos = ""paga dos años por adelantado"";"" string arrendamientoCincoAnos = ""arrienda por más de cinco años"";"""
"Artículo 436-9 - Los que ejercen la patria potestad no podrán celebrar contratos de arrendamiento por más de cinco años, ni aceptar la renta anticipada por más de dos años.","string patriaPotestad = ""ejerce la patria potestad frente"";"" string pagoDosAnos = ""paga dos años por adelantado"";"" string arrendamientoCincoAnos = ""arrienda por más de cinco años"";"""
"Artículo 436-10 - Los que ejercen la patria potestad no podrán celebrar contratos de arrendamiento por más de cinco años, ni obtener la renta anticipada por más de dos años.","string patriaPotestad = ""ejerce la patria potestad frente"";"" string pagoDosAnos = ""paga dos años por adelantado"";"" string arrendamientoCincoAnos = ""arrienda por más de cinco años"";"""
"Artículo 436-11 - Los que ejercen la patria potestad no podrán celebrar contratos de arrendamiento por más de cinco años, ni aceptar la renta anticipada por más de dos años.","string patriaPotestad = ""ejerce la patria potestad frente"";"" string pagoDosAnos = ""paga dos años por adelantado"";"" string arrendamientoCincoAnos = ""arrienda por más de cinco años"";"""
"Artículo 436-12 - Los que ejercen la patria potestad no podrán celebrar contratos de arrendamiento por más de cinco años, ni obtener la renta anticipada por más de dos años.","string patriaPotestad = ""ejerce la patria potestad frente"";"" string pagoDosAnos = ""paga dos años por adelantado"";"" string arrendamientoCincoAnos = ""arrienda por más de cinco años"";"""
"Artículo 436-13 - Los que ejercen la patria potestad no podrán celebrar contratos de arrendamiento por más de cinco años, ni aceptar la renta anticipada por más de dos años.","string patriaPotestad = ""ejerce la patria potestad frente"";"" string pagoDosAnos = ""paga dos años por adelantado"";"" string arrendamientoCincoAnos = ""arrienda por más de cinco años"";"""
"Artículo 436-14 - Los que ejercen la patria potestad no podrán celebrar contratos de arrendamiento por más de cinco años, ni obtener la renta anticipada por más de dos años.","string patriaPotestad = ""ejerce la patria potestad frente"";"" string pagoDosAnos = ""paga dos años por adelantado"";"" string arrendamientoCincoAnos = ""arrienda por más de cinco años"";"""
"Artículo 436-15 - Los que ejercen la patria potestad no podrán celebrar contratos de arrendamiento por más de cinco años, ni adquirir la renta anticipada por más de dos años.","string patriaPotestad = ""ejerce la patria potestad frente"";"" string pagoDosAnos = ""paga dos años por adelantado"";"" string arrendamientoCincoAnos = ""arrienda por más de cinco años"";"""
"Artículo 436-16 - Los que ejercen la patria potestad no podrán celebrar contratos de arrendamiento por más de cinco años, ni obtener la renta anticipada por más de dos años.","string patriaPotestad = ""ejerce la patria potestad frente"";"" string pagoDosAnos = ""paga dos años por adelantado"";"" string arrendamientoCincoAnos = ""arrienda por más de cinco años"";"""
"Artículo 436-17 - Los que ejercen la patria potestad no podrán celebrar contratos de arrendamiento por más de cinco años, ni adquirir la renta anticipada por más de dos años.","string patriaPotestad = ""ejerce la patria potestad frente"";"" string pagoDosAnos = ""paga dos años por adelantado"";"" string arrendamientoCincoAnos = ""arrienda por más de cinco años"";"""
"Artículo 436-18 - Los que ejercen la patria potestad no podrán celebrar contratos de arrendamiento por más de cinco años, ni tomar la renta anticipada por más de dos años.","string patriaPotestad = ""ejerce la patria potestad frente"";"" string pagoDosAnos = ""paga dos años por adelantado"";"" string arrendamientoCincoAnos = ""arrienda por más de cinco años"";"""
"Artículo 436-19 - Los que ejercen la patria potestad no podrán celebrar contratos de arrendamiento por más de cinco años, ni obtener la renta anticipada por más de dos años.","string patriaPotestad = ""ejerce la patria potestad frente"";"" string pagoDosAnos = ""paga dos años por adelantado"";"" string arrendamientoCincoAnos = ""arrienda por más de cinco años"";"""
"Artículo 436-20 - Los que ejercen la patria potestad no podrán celebrar contratos de arrendamiento por más de cinco años, ni adquirir la renta anticipada por más de dos años.","string patriaPotestad = ""ejerce la patria potestad frente"";"" string pagoDosAnos = ""paga dos años por adelantado"";"" string arrendamientoCincoAnos = ""arrienda por más de cinco años"";"""
"Artículo 2272 - Hay arrendamiento cuando las dos partes contratantes se obligan recíprocamente, una, a conceder el uso o goce temporal de una cosa, y la otra, a pagar por ese uso o goce un precio cierto.","string usar = ""usar o gocer propiedad frente"";"" string pagarRenta = ""pagar renta"";"" string arrendar = ""arrienda propiedad"";"""
"Artículo 2272-1 - Hay arrendamiento cuando las dos partes contratantes se obligan recíprocamente, una, a conceder el uso o goce temporal de una cosa, y la otra, a desembolsar por ese uso o goce un precio cierto.","string usar = ""usar o gocer propiedad frente"";"" string pagarRenta = ""pagar renta"";"" string arrendar = ""arrienda propiedad"";"""
"Artículo 2272-2 - Hay arrendamiento cuando las dos partes contratantes se obligan recíprocamente, una, a conceder el uso o goce temporal de una cosa, y la otra, a abonar por ese uso o goce un precio cierto.","string usar = ""usar o gocer propiedad frente"";"" string pagarRenta = ""pagar renta"";"" string arrendar = ""arrienda propiedad"";"""
"Artículo 2272-3 - Hay arrendamiento cuando las dos partes contratantes se obligan recíprocamente, una, a conceder el uso o goce temporal de una cosa, y la otra, a abonar por ese uso o goce un precio cierto.","string usar = ""usar o gocer propiedad frente"";"" string pagarRenta = ""pagar renta"";"" string arrendar = ""arrienda propiedad"";"""
"Artículo 2272-4 - Hay arrendamiento cuando las dos partes contratantes se obligan recíprocamente, una, a conceder el uso o goce temporal de una cosa, y la otra, a desembolsar por ese uso o goce un precio cierto.","string usar = ""usar o gocer propiedad frente"";"" string pagarRenta = ""pagar renta"";"" string arrendar = ""arrienda propiedad"";"""
"Artículo 2272-5 - Hay arrendamiento cuando las dos partes contratantes se obligan recíprocamente, una, a conceder el uso o goce temporal de una cosa, y la otra, a satisfacer por ese uso o goce un precio cierto.","string usar = ""usar o gocer propiedad frente"";"" string pagarRenta = ""pagar renta"";"" string arrendar = ""arrienda propiedad"";"""
"Artículo 2272-6 - Hay arrendamiento cuando las dos partes contratantes se obligan recíprocamente, una, a conceder el uso o goce temporal de una cosa, y la otra, a desembolsar por ese uso o goce un precio cierto.","string usar = ""usar o gocer propiedad frente"";"" string pagarRenta = ""pagar renta"";"" string arrendar = ""arrienda propiedad"";"""
"Artículo 2272-7 - Hay arrendamiento cuando las dos partes contratantes se obligan recíprocamente, una, a conceder el uso o goce temporal de una cosa, y la otra, a liquidar por ese uso o goce un precio cierto.","string usar = ""usar o gocer propiedad frente"";"" string pagarRenta = ""pagar renta"";"" string arrendar = ""arrienda propiedad"";"""
"Artículo 2272-8 - Hay arrendamiento cuando las dos partes contratantes se obligan recíprocamente, una, a conceder el uso o goce temporal de una cosa, y la otra, a abonar por ese uso o goce un precio cierto.","string usar = ""usar o gocer propiedad frente"";"" string pagarRenta = ""pagar renta"";"" string arrendar = ""arrienda propiedad"";"""
"Artículo 2272-9 - Hay arrendamiento cuando las dos partes contratantes se obligan recíprocamente, una, a conceder el uso o goce temporal de una cosa, y la otra, a liquidar por ese uso o goce un precio cierto.","string usar = ""usar o gocer propiedad frente"";"" string pagarRenta = ""pagar renta"";"" string arrendar = ""arrienda propiedad"";"""
"Artículo 2272-10 - Hay arrendamiento cuando las dos partes contratantes se obligan recíprocamente, una, a conceder el uso o goce temporal de una cosa, y la otra, a abonar por ese uso o goce un precio cierto.","string usar = ""usar o gocer propiedad frente"";"" string pagarRenta = ""pagar renta"";"" string arrendar = ""arrienda propiedad"";"""
"Artículo 2272-11 - Hay arrendamiento cuando las dos partes contratantes se obligan recíprocamente, una, a conceder el uso o goce temporal de una cosa, y la otra, a desembolsar por ese uso o goce un precio cierto.","string usar = ""usar o gocer propiedad frente"";"" string pagarRenta = ""pagar renta"";"" string arrendar = ""arrienda propiedad"";"""
"Artículo 2272-12 - Hay arrendamiento cuando las dos partes contratantes se obligan recíprocamente, una, a conceder el uso o goce temporal de una cosa, y la otra, a liquidar por ese uso o goce un precio cierto.","string usar = ""usar o gocer propiedad frente"";"" string pagarRenta = ""pagar renta"";"" string arrendar = ""arrienda propiedad"";"""
"Artículo 2272-13 - Hay arrendamiento cuando las dos partes contratantes se obligan recíprocamente, una, a conceder el uso o goce temporal de una cosa, y la otra, a desembolsar por ese uso o goce un precio cierto.","string usar = ""usar o gocer propiedad frente"";"" string pagarRenta = ""pagar renta"";"" string arrendar = ""arrienda propiedad"";"""
"Artículo 2272-14 - Hay arrendamiento cuando las dos partes contratantes se obligan recíprocamente, una, a conceder el uso o goce temporal de una cosa, y la otra, a satisfacer por ese uso o goce un precio cierto.","string usar = ""usar o gocer propiedad frente"";"" string pagarRenta = ""pagar renta"";"" string arrendar = ""arrienda propiedad"";"""
"Artículo 2272-15 - Hay arrendamiento cuando las dos partes contratantes se obligan recíprocamente, una, a conceder el uso o goce temporal de una cosa, y la otra, a desembolsar por ese uso o goce un precio cierto.","string usar = ""usar o gocer propiedad frente"";"" string pagarRenta = ""pagar renta"";"" string arrendar = ""arrienda propiedad"";"""
"Artículo 2272-16 - Hay arrendamiento cuando las dos partes contratantes se obligan recíprocamente, una, a conceder el uso o goce temporal de una cosa, y la otra, a desembolsar por ese uso o goce un precio cierto.","string usar = ""usar o gocer propiedad frente"";"" string pagarRenta = ""pagar renta"";"" string arrendar = ""arrienda propiedad"";"""
"Artículo 2272-17 - Hay arrendamiento cuando las dos partes contratantes se obligan recíprocamente, una, a conceder el uso o goce temporal de una cosa, y la otra, a liquidar por ese uso o goce un precio cierto.","string usar = ""usar o gocer propiedad frente"";"" string pagarRenta = ""pagar renta"";"" string arrendar = ""arrienda propiedad"";"""
